mode,date,TZname_on,TZcode_on,TZname_off,TZcode_off,count
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Gosford Station_East,5334,106
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Lindfield Station_West,1713,41
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Macquarie Centre,1539,40
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,North Sydney Station,1957,62
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Parramatta Station_North,1055,46
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Pennant Hills Station_East,1417,46
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Redfern Station,215,37
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Rhodes Station_West,668,52
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,St Leonards,1844,152
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Strathfield Station_North,969,104
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Sydney CBD_Sydney Town Hall,103,141
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Sydney CBD_Wynyard Station_George St,57,132
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Thornleigh Station_East,1645,54
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Turramurra Station_West,1743,75
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Wahroonga Station,1751,55
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Waitara Station_South,1634,40
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Westfield Hornsby_Hornsby Station_East,1627,145
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,West Ryde Station_West,1583,44
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Woy Woy Station,5397,103
train,20200327,Westfield_Hurstville,2606,,,141
train,20200327,Westfield_Hurstville,2606,Allawah Station_North,2605,163
train,20200327,Westfield_Hurstville,2606,Arncliffe_Wollongong Rd and Kelsey St,2705,46
train,20200327,Westfield_Hurstville,2606,Auburn Station_South,1309,45
train,20200327,Westfield_Hurstville,2606,Banksia Station_East,2763,51
train,20200327,Westfield_Hurstville,2606,Beaconsfield Industrial Area_Green Square Station,264,86
train,20200327,Westfield_Hurstville,2606,Bondi Junction Station,517,257
train,20200327,Westfield_Hurstville,2606,Burwood Station_South,896,39
train,20200327,Westfield_Hurstville,2606,Caringbah Station,2904,65
train,20200327,Westfield_Hurstville,2606,Carlton Station_North,2725,135
train,20200327,Westfield_Hurstville,2606,Central Station,146,524
train,20200327,Westfield_Hurstville,2606,Chatswood Station_West,1806,70
train,20200327,Westfield_Hurstville,2606,Cronulla Station and Ferry Wharf,2919,68
train,20200327,Westfield_Hurstville,2606,Edgecliff Station,539,83
train,20200327,Westfield_Hurstville,2606,Engadine Station,2807,52
train,20200327,Westfield_Hurstville,2606,Gymea Station_South,2928,50
train,20200327,Westfield_Hurstville,2606,Jannali Station_West,2840,70
train,20200327,Westfield_Hurstville,2606,Kingsgate Shopping Centre,171,126
train,20200327,Westfield_Hurstville,2606,Kirrawee Station,2854,49
train,20200327,Westfield_Hurstville,2606,Kogarah Station_East,2736,455
train,20200327,Westfield_Hurstville,2606,Martin Place Station,77,200
train,20200327,Westfield_Hurstville,2606,Mascot Station,411,176
train,20200327,Westfield_Hurstville,2606,Mortdale Station_West,2614,187
train,20200327,Westfield_Hurstville,2606,North Sydney Station,1957,105
train,20200327,Westfield_Hurstville,2606,Oatley Station_West,2616,66
train,20200327,Westfield_Hurstville,2606,Parramatta Station_North,1055,91
train,20200327,Westfield_Hurstville,2606,Penshurst Station_South,2627,172
train,20200327,Westfield_Hurstville,2606,Redfern Station,215,180
train,20200327,Westfield_Hurstville,2606,Rockdale Station,2766,411
train,20200327,Westfield_Hurstville,2606,St Leonards,1844,48
train,20200327,Westfield_Hurstville,2606,Strathfield Station_North,969,61
train,20200327,Westfield_Hurstville,2606,Sutherland Station_West,2850,175
train,20200327,Westfield_Hurstville,2606,Sydenham Station_East,331,119
train,20200327,Westfield_Hurstville,2606,Sydney CBD_Circular Quay Station-Wharves,26,70
train,20200327,Westfield_Hurstville,2606,Sydney CBD_Sydney Town Hall,103,687
train,20200327,Westfield_Hurstville,2606,Sydney CBD_Wynyard Station_George St,57,342
train,20200327,Westfield_Hurstville,2606,Westfield_Hurstville,2606,171
train,20200327,Westfield_Hurstville,2606,Westfield_Miranda Station_North,2936,122
train,20200327,Westfield_Hurstville,2606,Wolli Creek Station,2702,190
train,20200327,Westfield_Miranda Station_North,2936,Caringbah Station,2904,54
train,20200327,Westfield_Miranda Station_North,2936,Central Station,146,52
train,20200327,Westfield_Miranda Station_North,2936,Cronulla Station and Ferry Wharf,2919,90
train,20200327,Westfield_Miranda Station_North,2936,Gymea Station_South,2928,45
train,20200327,Westfield_Miranda Station_North,2936,Kirrawee Station,2854,57
train,20200327,Westfield_Miranda Station_North,2936,Sutherland Station_West,2850,55
train,20200327,Westfield_Miranda Station_North,2936,Sydney CBD_Sydney Town Hall,103,62
train,20200327,Westfield_Miranda Station_North,2936,Westfield_Hurstville,2606,108
train,20200327,Westfield Tuggerah,5180,Gosford Station_East,5334,41
train,20200327,Westmead Station_South,1007,,,37
train,20200327,Westmead Station_South,1007,Auburn Station_South,1309,50
train,20200327,Westmead Station_South,1007,Blacktown Station_North,4105,129
train,20200327,Westmead Station_South,1007,Burwood Station_South,896,45
train,20200327,Westmead Station_South,1007,Central Station,146,151
train,20200327,Westmead Station_South,1007,Lidcombe_Joseph St and James St,1341,48
train,20200327,Westmead Station_South,1007,Liverpool Station_East,3848,35
train,20200327,Westmead Station_South,1007,Mount Druitt Station_South,4040,62
train,20200327,Westmead Station_South,1007,Parramatta Station_North,1055,252
train,20200327,Westmead Station_South,1007,Pendle Hill Station_North,1082,38
train,20200327,Westmead Station_South,1007,Penrith Station Car Park,4977,39
train,20200327,Westmead Station_South,1007,Redfern Station,215,79
train,20200327,Westmead Station_South,1007,Rooty Hill Station_South,4052,35
train,20200327,Westmead Station_South,1007,Seven Hills,4155,59
train,20200327,Westmead Station_South,1007,Strathfield Station_North,969,73
train,20200327,Westmead Station_South,1007,Sydney CBD_Sydney Town Hall,103,109
train,20200327,Westmead Station_South,1007,Sydney CBD_Wynyard Station_George St,57,75
train,20200327,Westmead Station_South,1007,Toongabbie Station_East,1076,37
train,20200327,Westmead Station_South,1007,Wentworthville Station_South,1006,40
train,20200327,West Ryde Station_West,1583,Burwood Station_South,896,49
train,20200327,West Ryde Station_West,1583,Central Station,146,101
train,20200327,West Ryde Station_West,1583,Eastwood Station,1506,81
train,20200327,West Ryde Station_West,1583,Epping Station_East,1406,53
train,20200327,West Ryde Station_West,1583,Meadowbank Station_East,1589,38
train,20200327,West Ryde Station_West,1583,Redfern Station,215,38
train,20200327,West Ryde Station_West,1583,Rhodes Station_West,668,58
train,20200327,West Ryde Station_West,1583,Strathfield Station_North,969,70
train,20200327,West Ryde Station_West,1583,Sydney CBD_Sydney Town Hall,103,90
train,20200327,West Ryde Station_West,1583,Sydney CBD_Wynyard Station_George St,57,77
train,20200327,West Ryde Station_West,1583,Westfield Hornsby_Hornsby Station_East,1627,37
train,20200327,West Ryde Station_West,1583,West Ryde Station_West,1583,37
train,20200327,Wiley Park Station_South,2538,Bankstown Square,2305,105
train,20200327,Wiley Park Station_South,2538,Campsie_Anzac Square,2508,65
train,20200327,Wiley Park Station_South,2538,Central Station,146,66
train,20200327,Wiley Park Station_South,2538,Sydney CBD_Sydney Town Hall,103,48
train,20200327,Windsor Station,4710,Parramatta Station_North,1055,50
train,20200327,Windsor Station,4710,Richmond Station,4703,38
train,20200327,Wolli Creek Station,2702,,,47
train,20200327,Wolli Creek Station,2702,Arncliffe_Wollongong Rd and Kelsey St,2705,56
train,20200327,Wolli Creek Station,2702,Beaconsfield Industrial Area_Green Square Station,264,87
train,20200327,Wolli Creek Station,2702,Bondi Junction Station,517,102
train,20200327,Wolli Creek Station,2702,Central Station,146,260
train,20200327,Wolli Creek Station,2702,Kingsgate Shopping Centre,171,44
train,20200327,Wolli Creek Station,2702,Kogarah Station_East,2736,73
train,20200327,Wolli Creek Station,2702,Martin Place Station,77,86
train,20200327,Wolli Creek Station,2702,Mascot Station,411,182
train,20200327,Wolli Creek Station,2702,North Sydney Station,1957,45
train,20200327,Wolli Creek Station,2702,Parramatta Station_North,1055,53
train,20200327,Wolli Creek Station,2702,Redfern Station,215,66
train,20200327,Wolli Creek Station,2702,Rockdale Station,2766,92
train,20200327,Wolli Creek Station,2702,St James Station,107,146
train,20200327,Wolli Creek Station,2702,Sydenham Station_East,331,41
train,20200327,Wolli Creek Station,2702,Sydney CBD_Circular Quay Station-Wharves,26,51
train,20200327,Wolli Creek Station,2702,Sydney CBD_Sydney Town Hall,103,328
train,20200327,Wolli Creek Station,2702,Sydney CBD_Wynyard Station_George St,57,162
train,20200327,Wolli Creek Station,2702,Turrella Station,2701,54
train,20200327,Wolli Creek Station,2702,Westfield_Hurstville,2606,178
train,20200327,Wolli Creek Station,2702,Wolli Creek Station,2702,124
train,20200327,Wollongong CBD _Wollongong Station_East,5647,Central Station,146,37
train,20200327,Wollstonecraft Station,1916,Central Station,146,38
train,20200327,Wollstonecraft Station,1916,Chatswood Station_West,1806,55
train,20200327,Wollstonecraft Station,1916,North Sydney Station,1957,46
train,20200327,Wollstonecraft Station,1916,St Leonards,1844,60
train,20200327,Wollstonecraft Station,1916,Sydney CBD_Sydney Town Hall,103,90
train,20200327,Wollstonecraft Station,1916,Sydney CBD_Wynyard Station_George St,57,77
train,20200327,Woy Woy Station,5397,Central Station,146,93
train,20200327,Woy Woy Station,5397,Chatswood Station_West,1806,37
train,20200327,Woy Woy Station,5397,Gosford Station_East,5334,89
train,20200327,Woy Woy Station,5397,St Leonards,1844,42
train,20200327,Woy Woy Station,5397,Sydney CBD_Sydney Town Hall,103,39
train,20200327,Woy Woy Station,5397,Sydney CBD_Wynyard Station_George St,57,57
train,20200327,Woy Woy Station,5397,Westfield Hornsby_Hornsby Station_East,1627,87
train,20200327,Wyong Station_East,5202,Central Station,146,48
train,20200327,Wyong Station_East,5202,Gosford Station_East,5334,91
train,20200327,Yagoona Station_West,2397,Bankstown Square,2305,71
train,20200327,Yagoona Station_West,2397,Central Station,146,38
train,20200327,Yagoona Station_West,2397,Sydney CBD_Sydney Town Hall,103,56
train,20200327,Yennora Station_South,1210,Auburn Station_South,1309,55
train,20200328,Allawah Station_North,2605,Central Station,146,46
train,20200328,Allawah Station_North,2605,Kogarah Station_East,2736,38
train,20200328,Allawah Station_North,2605,Rockdale Station,2766,49
train,20200328,Allawah Station_North,2605,Sydney CBD_Sydney Town Hall,103,53
train,20200328,Allawah Station_North,2605,Westfield_Hurstville,2606,77
train,20200328,Arncliffe_Wollongong Rd and Kelsey St,2705,Bondi Junction Station,517,36
train,20200328,Arncliffe_Wollongong Rd and Kelsey St,2705,Central Station,146,36
train,20200328,Arncliffe_Wollongong Rd and Kelsey St,2705,Sydney CBD_Sydney Town Hall,103,72
train,20200328,Arncliffe_Wollongong Rd and Kelsey St,2705,Westfield_Hurstville,2606,38
train,20200328,Artarmon Station_East,1808,Central Station,146,45
train,20200328,Artarmon Station_East,1808,Chatswood Station_West,1806,209
train,20200328,Artarmon Station_East,1808,St Leonards,1844,54
train,20200328,Artarmon Station_East,1808,Sydney CBD_Sydney Town Hall,103,82
train,20200328,Artarmon Station_East,1808,Sydney CBD_Wynyard Station_George St,57,36
train,20200328,Auburn Station_South,1309,,,65
train,20200328,Auburn Station_South,1309,Auburn Station_South,1309,108
train,20200328,Auburn Station_South,1309,Bankstown Square,2305,60
train,20200328,Auburn Station_South,1309,Beaconsfield Industrial Area_Green Square Station,264,42
train,20200328,Auburn Station_South,1309,Berala Station,1343,41
train,20200328,Auburn Station_South,1309,Blacktown Station_North,4105,101
train,20200328,Auburn Station_South,1309,Bondi Junction Station,517,90
train,20200328,Auburn Station_South,1309,Burwood Station_South,896,263
train,20200328,Auburn Station_South,1309,Cabramatta Station_East,3418,53
train,20200328,Auburn Station_South,1309,Central Station,146,295
train,20200328,Auburn Station_South,1309,Chatswood Station_West,1806,60
train,20200328,Auburn Station_South,1309,Clyde Station_North,1222,37
train,20200328,Auburn Station_South,1309,Fairfield Station_West,3456,69
train,20200328,Auburn Station_South,1309,Flemington Markets_Flemington Station,961,121
train,20200328,Auburn Station_South,1309,Granville Station_South,1224,208
train,20200328,Auburn Station_South,1309,Guildford Station_West,1267,57
train,20200328,Auburn Station_South,1309,Homebush Station_North,963,44
train,20200328,Auburn Station_South,1309,Kingsgate Shopping Centre,171,49
train,20200328,Auburn Station_South,1309,Lidcombe_Joseph St and James St,1341,320
train,20200328,Auburn Station_South,1309,Liverpool Station_East,3848,70
train,20200328,Auburn Station_South,1309,Mascot Station,411,40
train,20200328,Auburn Station_South,1309,Merrylands Station_West,1277,184
train,20200328,Auburn Station_South,1309,Mount Druitt Station_South,4040,47
train,20200328,Auburn Station_South,1309,North Sydney Station,1957,58
train,20200328,Auburn Station_South,1309,Parramatta_High St and Raymond St,1065,59
train,20200328,Auburn Station_South,1309,Parramatta Station_North,1055,419
train,20200328,Auburn Station_South,1309,Penrith Station Car Park,4977,37
train,20200328,Auburn Station_South,1309,Redfern Station,215,137
train,20200328,Auburn Station_South,1309,Rhodes Station_West,668,45
train,20200328,Auburn Station_South,1309,Strathfield Station_North,969,310
train,20200328,Auburn Station_South,1309,Sydney CBD_Circular Quay Station-Wharves,26,41
train,20200328,Auburn Station_South,1309,Sydney CBD_Sydney Town Hall,103,221
train,20200328,Auburn Station_South,1309,Sydney CBD_Wynyard Station_George St,57,220
train,20200328,Auburn Station_South,1309,Westfield_Hurstville,2606,55
train,20200328,Auburn Station_South,1309,Westmead Station_South,1007,45
train,20200328,Auburn Station_South,1309,Yennora Station_South,1210,50
train,20200328,Banksia Station_East,2763,Westfield_Hurstville,2606,37
train,20200328,Bankstown Square,2305,,,79
train,20200328,Bankstown Square,2305,Bankstown Square,2305,75
train,20200328,Bankstown Square,2305,Belmore_All Saints Greek Orthodox Church,2507,45
train,20200328,Bankstown Square,2305,Berala Station,1343,36
train,20200328,Bankstown Square,2305,Cabramatta Station_East,3418,122
train,20200328,Bankstown Square,2305,Campsie_Anzac Square,2508,160
train,20200328,Bankstown Square,2305,Central Station,146,107
train,20200328,Bankstown Square,2305,Lakemba Station_South,2535,128
train,20200328,Bankstown Square,2305,Lidcombe_Joseph St and James St,1341,47
train,20200328,Bankstown Square,2305,Marrickville Station_South,310,40
train,20200328,Bankstown Square,2305,Punchbowl Station,2543,95
train,20200328,Bankstown Square,2305,Sydney CBD_Sydney Town Hall,103,91
train,20200328,Bankstown Square,2305,Sydney CBD_Wynyard Station_George St,57,49
train,20200328,Bankstown Square,2305,Wiley Park Station_South,2538,57
train,20200328,Bankstown Square,2305,Yagoona Station_West,2397,63
train,20200328,Baulkham Hills_Norwest Bvd and Columbia Av,4515,Castle Towers,4533,49
train,20200328,Beaconsfield Industrial Area_Green Square Station,264,Auburn Station_South,1309,37
train,20200328,Beaconsfield Industrial Area_Green Square Station,264,Central Station,146,204
train,20200328,Beaconsfield Industrial Area_Green Square Station,264,Mascot Station,411,100
train,20200328,Beaconsfield Industrial Area_Green Square Station,264,Strathfield Station_North,969,36
train,20200328,Beaconsfield Industrial Area_Green Square Station,264,Sydney CBD_Sydney Town Hall,103,87
train,20200328,Beaconsfield Industrial Area_Green Square Station,264,Sydney CBD_Wynyard Station_George St,57,37
train,20200328,Beaconsfield Industrial Area_Green Square Station,264,Westfield_Hurstville,2606,38
train,20200328,Beaconsfield Industrial Area_Green Square Station,264,Wolli Creek Station,2702,62
train,20200328,Belmore_All Saints Greek Orthodox Church,2507,Bankstown Square,2305,48
train,20200328,Belmore_All Saints Greek Orthodox Church,2507,Campsie_Anzac Square,2508,91
train,20200328,Belmore_All Saints Greek Orthodox Church,2507,Central Station,146,50
train,20200328,Belmore_All Saints Greek Orthodox Church,2507,Sydney CBD_Sydney Town Hall,103,43
